Date,Open,High,Low,Close,Adj Close,Volume
2019-08-06,110.050003,110.500000,108.339996,110.430000,107.734077,10203500
2019-08-07,108.000000,108.279999,105.940002,108.029999,105.392670,17320900
2019-08-08,109.050003,110.080002,108.720001,109.860001,107.178001,10903300
2019-08-09,109.349998,110.449997,108.290001,109.739998,107.060913,9980800
2019-08-12,108.440002,108.510002,107.209999,107.680000,105.051216,8437200
2019-08-13,107.949997,110.330002,107.029999,109.339996,106.670685,12124700
2019-08-14,106.300003,106.910004,104.449997,104.800003,102.241524,19491800
2019-08-15,104.820000,106.379997,104.339996,105.199997,102.631752,13365600
2019-08-16,106.370003,107.980003,105.870003,107.720001,105.090240,11830600
2019-08-19,109.629997,109.750000,108.419998,108.690002,106.036560,8265400
2019-08-20,107.849998,108.440002,107.239998,107.309998,104.690247,8374000
2019-08-21,108.209999,108.430000,107.449997,107.610001,104.982918,8189300
2019-08-22,108.370003,109.269997,107.930000,108.720001,106.065826,9343400
2019-08-23,108.000000,108.779999,105.110001,106.019997,103.431732,14762300
2019-08-26,106.620003,106.989998,106.010002,106.870003,104.260994,8209500
2019-08-27,107.349998,107.559998,104.839996,105.739998,103.158569,14331800
2019-08-28,105.080002,107.209999,105.040001,106.800003,104.192696,10585500
2019-08-29,108.139999,109.889999,108.019997,109.220001,106.553619,10002200
2019-08-30,109.839996,110.559998,109.470001,109.860001,107.178001,10170300
2019-09-03,108.980003,108.989998,107.320000,108.559998,105.909729,9868800
2019-09-04,109.449997,110.220001,108.559998,109.870003,107.187744,6929200
2019-09-05,111.250000,113.720001,111.199997,112.370003,109.626717,13224700
2019-09-06,112.660004,112.980003,111.959999,112.610001,109.860855,7836600
2019-09-09,113.709999,116.059998,113.599998,115.400002,112.582748,13985100
2019-09-10,116.300003,117.269997,115.730003,116.870003,114.016861,14333100
2019-09-11,116.889999,117.199997,115.379997,117.190002,114.329048,9919200
2019-09-12,116.550003,118.470001,115.919998,117.910004,115.031471,12283500
2019-09-13,119.000000,120.400002,118.750000,120.230003,117.294830,16257200
2019-09-16,118.900002,119.870003,118.379997,119.160004,116.250954,11993900
2019-09-17,118.419998,118.610001,117.239998,118.570000,115.675354,10735400
2019-09-18,118.320000,120.080002,117.750000,119.760002,116.836304,10665600
2019-09-19,119.699997,120.339996,119.089996,119.379997,116.465576,9382600
2019-09-20,119.739998,120.339996,118.870003,118.900002,115.997299,21862800
2019-09-23,117.779999,119.120003,117.680000,118.879997,115.977783,9135100
2019-09-24,118.750000,119.260002,117.040001,117.330002,114.465630,11696500
2019-09-25,117.269997,118.360001,117.120003,118.000000,115.119270,9389400
2019-09-26,117.879997,118.050003,116.949997,117.029999,114.172951,9899200
2019-09-27,117.959999,118.639999,117.279999,117.720001,114.846107,10207800
2019-09-30,118.360001,118.769997,117.220001,117.690002,114.816841,9755000
2019-10-01,118.400002,119.000000,115.410004,115.550003,112.729080,11250300
2019-10-02,114.809998,114.900002,112.930000,113.250000,110.485229,12548700
2019-10-03,112.269997,112.910004,110.519997,112.190002,110.327896,12735200
2019-10-04,112.339996,114.940002,112.269997,114.620003,112.717560,9453100
2019-10-07,114.190002,115.500000,114.070000,114.370003,112.471710,6771600
2019-10-08,113.059998,113.059998,111.660004,111.820000,109.964027,10806300
2019-10-09,112.669998,113.160004,112.070000,112.629997,110.760582,7273700
2019-10-10,113.139999,115.400002,113.000000,114.209999,112.314362,10994100
2019-10-11,116.029999,117.989998,115.870003,116.139999,114.212326,15076500
2019-10-14,115.849998,116.870003,115.660004,116.449997,114.517181,8779000
2019-10-15,118.849998,121.589996,117.870003,119.959999,117.968925,23379000
2019-10-16,119.959999,120.620003,119.379997,119.680000,117.693573,11087700
2019-10-17,120.750000,121.570000,119.879997,120.349998,118.352448,10818500
2019-10-18,120.000000,121.019997,119.860001,120.559998,118.558968,10417400
2019-10-21,122.050003,123.769997,121.989998,123.550003,121.499344,12714600
2019-10-22,123.449997,125.099998,123.120003,124.790001,122.718758,12549100
2019-10-23,124.199997,125.150002,124.169998,125.120003,123.043282,8828300
2019-10-24,125.290001,125.660004,124.070000,125.029999,122.954773,8020500
2019-10-25,125.000000,126.650002,124.750000,126.029999,123.938171,9055700
2019-10-28,126.570000,127.209999,126.400002,126.510002,124.410210,9522200
2019-10-29,126.059998,127.419998,125.940002,126.430000,124.331543,9797300
2019-10-30,126.050003,126.260002,124.919998,125.730003,123.643158,8513300
2019-10-31,125.489998,125.730003,123.860001,124.919998,122.846596,11589000
2019-11-01,126.199997,127.989998,126.019997,127.800003,125.678802,11682600
2019-11-04,129.080002,129.419998,128.559998,128.820007,126.681870,9159900
2019-11-05,129.389999,130.300003,128.839996,129.100006,126.957222,13747600
2019-11-06,128.690002,129.839996,128.580002,129.300003,127.153908,11231100
2019-11-07,130.429993,131.289993,129.919998,130.000000,127.842285,13528900
2019-11-08,129.880005,130.399994,129.250000,130.380005,128.215973,9293400
2019-11-11,129.600006,130.100006,129.350006,129.919998,127.763603,8679000
2019-11-12,129.630005,130.619995,129.009995,129.160004,127.016228,9099000
2019-11-13,128.130005,128.820007,127.419998,128.479996,126.347511,8023300
2019-11-14,127.720001,128.839996,127.589996,128.600006,126.465523,8483400
2019-11-15,129.229996,129.529999,128.399994,129.529999,127.380074,10163600
2019-11-18,129.559998,130.649994,128.990005,130.619995,128.451996,8749300
2019-11-19,130.990005,131.250000,130.179993,130.580002,128.412643,8824500
2019-11-20,130.300003,130.619995,128.940002,129.630005,127.478432,11782800
2019-11-21,130.000000,130.720001,129.389999,129.929993,127.773438,7705100
2019-11-22,130.149994,131.220001,130.100006,130.789993,128.619171,8167900
2019-11-25,131.250000,132.070007,130.869995,131.490005,129.307556,10068500
2019-11-26,131.820007,131.820007,130.360001,131.669998,129.484558,10490700
2019-11-27,132.289993,132.429993,131.649994,132.059998,129.868088,6607900
2019-11-29,131.869995,132.410004,131.449997,131.759995,129.573059,5712000
2019-12-02,132.309998,132.740005,131.350006,131.470001,129.287872,8615600
2019-12-03,129.770004,129.960007,128.589996,129.779999,127.625931,10361300
2019-12-04,130.380005,132.470001,129.990005,132.339996,130.143448,10318200
2019-12-05,132.679993,133.309998,132.179993,133.059998,130.851501,9587400
2019-12-06,134.690002,135.779999,134.649994,135.039993,132.798630,10170600
2019-12-09,134.630005,135.460007,134.410004,134.410004,132.179077,8498200
2019-12-10,133.250000,134.770004,132.880005,134.500000,132.267593,7532900
2019-12-11,134.289993,135.020004,134.009995,134.179993,131.952896,9011900
2019-12-12,134.490005,138.470001,134.210007,138.020004,135.729172,13717400
2019-12-13,137.949997,138.830002,136.220001,136.809998,134.539246,10592100
2019-12-16,138.380005,138.839996,137.320007,137.339996,135.060440,11372000
2019-12-17,137.729996,138.669998,137.229996,138.179993,135.886505,11546800
2019-12-18,138.149994,139.020004,137.720001,138.039993,135.748825,10381500
2019-12-19,137.759995,138.220001,137.100006,137.350006,135.070297,9350400
2019-12-20,138.020004,138.880005,136.899994,137.240005,134.962112,29992600
2019-12-23,137.600006,137.910004,136.880005,137.199997,134.922775,9738400
2019-12-24,137.330002,137.630005,137.059998,137.580002,135.296478,3324300
2019-12-26,137.889999,139.100006,137.779999,139.039993,136.732239,6770900
2019-12-27,139.300003,139.770004,138.669998,139.139999,136.830582,7868200
2019-12-30,139.899994,140.080002,138.470001,138.630005,136.329041,6963000
2019-12-31,138.509995,139.479996,138.289993,139.399994,137.086258,7201600
2020-01-02,139.789993,141.100006,139.259995,141.089996,138.748215,10803700
2020-01-03,137.500000,139.229996,137.080002,138.339996,136.917236,10386800
2020-01-06,136.559998,138.270004,136.500000,138.229996,136.808365,10259000
2020-01-07,137.279999,137.860001,135.820007,135.880005,134.482544,10531300
2020-01-08,135.699997,137.580002,135.600006,136.940002,135.531631,9695300
2020-01-09,138.050003,138.229996,137.039993,137.440002,136.026489,9469000
2020-01-10,137.210007,137.250000,135.809998,136.070007,134.670593,10190900
2020-01-13,136.190002,137.199997,135.759995,137.199997,135.788956,12355200
2020-01-14,137.940002,140.759995,137.690002,138.800003,137.372513,24906000
2020-01-15,137.850006,138.600006,136.149994,136.720001,135.313904,16293400
2020-01-16,137.449997,137.899994,136.839996,137.250000,135.838440,10783800
2020-01-17,137.539993,138.289993,137.320007,138.199997,136.778671,14697700
2020-01-21,137.190002,138.070007,136.690002,136.839996,135.432663,8474200
2020-01-22,137.240005,137.399994,136.380005,136.679993,135.274307,7549100
2020-01-23,135.710007,136.740005,134.720001,136.539993,135.135742,9345700
2020-01-24,136.369995,136.429993,132.320007,133.149994,131.780609,15166400
2020-01-27,130.270004,132.940002,129.710007,132.029999,130.672134,12860500
2020-01-28,132.839996,134.970001,132.479996,134.429993,133.047440,13062800
2020-01-29,134.809998,135.539993,133.690002,134.229996,132.849503,9326000
2020-01-30,132.690002,136.130005,132.690002,135.889999,134.492432,9048900
2020-01-31,134.490005,134.830002,131.470001,132.360001,130.998734,12785200
2020-02-03,132.660004,134.240005,132.660004,133.369995,131.998352,10021100
2020-02-04,135.550003,136.600006,135.080002,135.289993,133.898590,9157100
2020-02-05,136.570007,137.729996,136.009995,137.589996,136.174942,10150700
2020-02-06,138.240005,138.289993,137.110001,137.610001,136.194748,8992300
2020-02-07,136.729996,137.669998,136.300003,137.169998,135.759262,6379800
2020-02-10,136.949997,137.850006,136.750000,137.740005,136.323410,5960700
2020-02-11,138.259995,138.820007,137.779999,138.000000,136.580734,6578600
2020-02-12,138.600006,139.289993,137.800003,138.000000,136.580734,7958000
2020-02-13,137.750000,138.339996,136.399994,137.880005,136.461975,7447500
2020-02-14,137.839996,138.190002,136.940002,137.460007,136.046295,6627600
2020-02-18,137.339996,137.710007,135.050003,135.639999,134.245010,8996400
2020-02-19,136.910004,138.389999,136.339996,137.490005,136.075989,7071200
2020-02-20,137.169998,138.360001,136.529999,137.490005,136.075989,7422800
2020-02-21,136.550003,136.919998,134.919998,135.809998,134.413254,9772800
2020-02-24,131.440002,133.199997,130.800003,132.160004,130.800797,13618400
2020-02-25,131.000000,132.229996,125.589996,126.260002,124.961479,20797200
2020-02-26,126.930000,128.949997,126.339996,126.639999,125.337563,24825600
2020-02-27,122.910004,125.620003,121.300003,121.370003,120.121765,23005500
2020-02-28,117.519997,118.489998,112.660004,116.110001,114.915863,45942600
2020-03-02,116.629997,121.580002,114.459999,121.519997,120.270218,27355400
2020-03-03,120.970001,122.949997,116.239998,116.959999,115.757118,32547700
2020-03-04,118.330002,120.190002,114.699997,119.849998,118.617393,25795900
2020-03-05,115.669998,116.430000,112.580002,113.970001,112.797874,25025600
2020-03-06,106.260002,110.320000,105.019997,108.080002,106.968445,38159400
2020-03-09,96.570000,99.230003,93.000000,93.440002,92.479012,40352000
2020-03-10,99.000000,101.279999,94.580002,100.699997,99.664345,31102700
2020-03-11,97.699997,100.050003,94.550003,95.959999,94.973091,38127000
2020-03-12,89.589996,96.959999,86.320000,88.050003,87.144447,49725200
2020-03-13,95.989998,103.989998,92.000000,103.910004,102.841339,38543300
2020-03-16,85.199997,93.980003,84.550003,88.360001,87.451256,38589700
2020-03-17,90.889999,97.440002,87.500000,93.760002,92.795723,35239800
2020-03-18,87.669998,90.790001,80.360001,83.889999,83.027229,41525600
2020-03-19,81.559998,88.110001,76.910004,85.300003,84.422729,32175100
2020-03-20,86.300003,89.459999,82.480003,83.500000,82.641243,30150800
2020-03-23,82.680000,83.750000,78.089996,79.029999,78.217209,32536600
2020-03-24,84.900002,90.099998,82.900002,88.430000,87.520538,34363200
2020-03-25,89.239998,95.150002,84.540001,91.730003,90.786606,38111700
2020-03-26,94.080002,98.570000,93.540001,98.120003,97.110886,29826300
2020-03-27,93.190002,94.839996,90.550003,91.129997,90.192764,30041500
2020-03-30,90.650002,94.089996,89.300003,93.500000,92.538399,21656900
2020-03-31,92.050003,94.169998,89.339996,90.029999,89.104080,23379300
2020-04-01,85.099998,86.559998,83.250000,84.360001,83.492393,28029600
2020-04-02,83.510002,87.910004,82.959999,87.510002,86.610001,24018000
2020-04-03,86.000000,87.480003,82.769997,84.050003,84.050003,21199400
2020-04-06,88.989998,90.989998,87.699997,89.459999,89.459999,26820800
2020-04-07,94.449997,94.500000,90.379997,90.639999,90.639999,22563800
2020-04-08,92.099998,94.860001,90.550003,94.300003,94.300003,22903300
2020-04-09,96.919998,104.389999,96.889999,102.760002,102.760002,42084700
2020-04-13,103.110001,103.110001,97.300003,98.190002,98.190002,26911900
2020-04-14,101.019997,102.000000,93.639999,95.500000,95.500000,46151300
2020-04-15,91.150002,92.029999,90.129997,90.790001,90.790001,30118600
2020-04-16,90.230003,90.570000,87.050003,87.330002,87.330002,32449600
2020-04-17,92.000000,95.699997,90.959999,95.180000,95.180000,30191900
2020-04-20,92.470001,94.709999,90.459999,91.709999,91.709999,23679400
2020-04-21,88.620003,91.379997,88.330002,89.050003,89.050003,23035000
2020-04-22,90.690002,91.870003,89.180000,89.339996,89.339996,16662400
