Date,Open,High,Low,Close,Adj Close,Volume
2019-07-18,49.279999,49.990002,48.889999,49.939999,49.091805,15679600
2019-07-19,49.959999,50.660000,49.910000,50.270000,49.416203,29141100
2019-07-22,50.009998,51.520000,49.889999,51.349998,50.477863,21688000
2019-07-23,52.000000,52.000000,51.299999,51.750000,50.871067,18413500
2019-07-24,51.980000,52.970001,51.799999,52.919998,52.021194,20896400
2019-07-25,52.509998,52.599998,51.880001,52.160000,51.274105,27765400
2019-07-26,52.689999,53.500000,51.529999,51.590000,50.713783,36401500
2019-07-29,51.529999,52.560001,50.779999,52.509998,51.618156,21897500
2019-07-30,51.709999,52.310001,51.560001,51.700001,50.821915,16487700
2019-07-31,51.509998,51.720001,50.049999,50.549999,49.691444,24169800
2019-08-01,50.520000,51.889999,49.470001,49.500000,48.659279,34020800
2019-08-02,49.090000,49.360001,48.500000,48.680000,47.853210,27881600
2019-08-05,47.759998,47.959999,46.570000,46.970001,46.172249,38936600
2019-08-06,47.150002,47.560001,46.770000,46.959999,46.474094,26119600
2019-08-07,46.299999,46.880001,45.970001,46.730000,46.246475,29440400
2019-08-08,46.160000,47.369999,45.910000,47.169998,46.681923,30643700
2019-08-09,46.939999,47.000000,45.779999,45.980000,45.504234,24975500
2019-08-12,45.759998,46.070000,45.439999,45.599998,45.128166,18490300
2019-08-13,45.490002,47.049999,45.360001,46.840000,46.355335,28959500
2019-08-14,46.060001,46.630001,45.650002,45.869999,45.395374,25650200
2019-08-15,46.099998,46.180000,45.439999,45.700001,45.227135,21896000
2019-08-16,46.340000,46.680000,46.060001,46.500000,46.018856,22701800
2019-08-19,47.459999,47.599998,47.040001,47.230000,46.741299,21403600
2019-08-20,47.029999,47.119999,46.459999,46.599998,46.117821,23113300
2019-08-21,47.110001,47.290001,46.889999,47.150002,46.662132,15915000
2019-08-22,47.279999,47.430000,46.689999,46.779999,46.295959,19783000
2019-08-23,46.349998,46.630001,44.799999,44.959999,44.494793,32814000
2019-08-26,45.820000,45.820000,45.250000,45.560001,45.088585,22080500
2019-08-27,45.869999,46.119999,45.500000,45.790001,45.316200,16925500
2019-08-28,45.700001,45.910000,45.369999,45.790001,45.316200,14888800
2019-08-29,46.459999,47.220001,46.400002,46.869999,46.385025,17803800
2019-08-30,47.240002,47.790001,47.160000,47.410000,46.919437,16922600
2019-09-03,47.119999,47.220001,46.500000,46.980000,46.493889,15003800
2019-09-04,47.560001,48.950001,47.540001,48.919998,48.413811,23450700
2019-09-05,49.930000,51.169998,49.869999,50.099998,49.581608,30014200
2019-09-06,50.250000,50.990002,50.070000,50.919998,50.393120,17067900
2019-09-09,51.060001,52.029999,51.020000,51.590000,51.056187,20749700
2019-09-10,51.330002,51.840000,50.830002,51.820000,51.283810,18532000
2019-09-11,51.599998,52.790001,51.380001,52.790001,52.243774,18968900
2019-09-12,53.000000,53.330002,52.070000,53.009998,52.461494,23308700
2019-09-13,52.759998,53.000000,52.230000,52.540001,51.996361,18010800
2019-09-16,51.900002,52.290001,51.700001,52.200001,51.659878,13354600
2019-09-17,52.049999,52.139999,51.349998,51.950001,51.412464,19641100
2019-09-18,52.130001,52.130001,51.160000,51.740002,51.204639,14906800
2019-09-19,51.700001,51.990002,51.500000,51.570000,51.036396,11428400
2019-09-20,51.599998,51.880001,50.560001,50.720001,50.195190,37067900
2019-09-23,50.830002,51.230000,50.389999,50.900002,50.373329,18916600
2019-09-24,51.099998,51.180000,49.639999,49.820000,49.304501,28197400
2019-09-25,49.750000,51.209999,49.419998,51.020000,50.492088,19486700
2019-09-26,50.980000,51.150002,50.340000,50.919998,50.393120,11351800
2019-09-27,50.630001,51.220001,50.340000,50.779999,50.254570,14845700
2019-09-30,51.189999,51.599998,50.939999,51.529999,50.996807,13652100
2019-10-01,51.970001,52.240002,50.430000,50.759998,50.234776,18413100
2019-10-02,50.310001,50.369999,48.980000,49.389999,48.878952,20078700
2019-10-03,49.500000,50.070000,48.529999,50.029999,49.512329,16320100
2019-10-04,50.349998,50.970001,50.029999,50.919998,50.393120,12644900
2019-10-07,50.700001,51.230000,50.560001,50.619999,50.096222,12081400
2019-10-08,50.160000,50.480000,49.610001,49.730000,49.215435,17409100
2019-10-09,50.470001,50.790001,50.150002,50.480000,49.957672,11834900
2019-10-10,50.410000,51.779999,50.400002,51.110001,50.581158,13907900
2019-10-11,52.000000,52.790001,51.820000,52.090000,51.551014,24072500
2019-10-14,51.900002,51.950001,51.439999,51.639999,51.105671,15016800
2019-10-15,51.930000,53.070000,51.830002,52.650002,52.105225,18878100
2019-10-16,52.349998,52.560001,52.119999,52.450001,51.907291,14769300
2019-10-17,52.639999,52.840000,51.380001,51.860001,51.323399,16533900
2019-10-18,51.750000,51.820000,51.029999,51.360001,50.828571,16974100
2019-10-21,51.520000,52.169998,51.340000,52.130001,51.590603,12189000
2019-10-22,51.900002,52.320000,51.889999,52.009998,51.471840,13114300
2019-10-23,51.369999,51.959999,51.200001,51.720001,51.184845,15887500
2019-10-24,52.090000,52.430000,51.430000,52.230000,51.689564,23413000
2019-10-25,54.189999,56.610001,53.919998,56.459999,55.875797,59767700
2019-10-28,56.380001,56.810001,56.060001,56.759998,56.172691,32307500
2019-10-29,56.369999,57.240002,56.240002,56.340000,55.757038,18155800
2019-10-30,56.320000,56.630001,55.619999,56.599998,56.014347,15248000
2019-10-31,56.330002,56.599998,55.619999,56.529999,55.945072,19249700
2019-11-01,55.939999,56.650002,55.619999,56.509998,55.925278,17953500
2019-11-04,56.930000,57.799999,56.849998,57.610001,57.013901,19068000
2019-11-05,57.470001,58.349998,57.209999,57.549999,56.954517,20865400
2019-11-06,57.490002,57.709999,56.980000,57.599998,57.317730,17721000
2019-11-07,58.000000,58.549999,57.860001,58.049999,57.765526,16962800
2019-11-08,57.849998,58.299999,57.310001,58.270000,57.984447,11888900
2019-11-11,57.970001,58.500000,57.900002,58.349998,58.064053,11228900
2019-11-12,58.400002,58.799999,58.029999,58.200001,57.914791,11952500
2019-11-13,57.869999,57.970001,57.349998,57.889999,57.606308,15332700
2019-11-14,57.610001,58.040001,57.570000,57.810001,57.526703,12119000
2019-11-15,58.169998,58.700001,57.619999,57.959999,57.675964,16112100
2019-11-18,57.700001,58.480000,57.570000,58.250000,57.964546,16097500
2019-11-19,58.480000,58.650002,57.750000,58.349998,58.064053,17061900
2019-11-20,58.259998,58.360001,57.369999,57.900002,57.616261,18542300
2019-11-21,57.490002,58.299999,57.410000,58.220001,57.934692,16139000
2019-11-22,58.340000,58.650002,57.490002,57.610001,57.327682,15690200
2019-11-25,58.000000,58.840000,58.000000,58.810001,58.521801,15011700
2019-11-26,58.950001,59.130001,58.450001,58.900002,58.611362,22338700
2019-11-27,58.529999,58.590000,57.910000,58.509998,58.223270,18184200
2019-11-29,58.150002,58.299999,57.790001,58.049999,57.765526,9481100
2019-12-02,58.549999,58.689999,57.470001,57.660000,57.377438,19154500
2019-12-03,56.860001,56.860001,55.750000,56.070000,55.795227,25737400
2019-12-04,56.660000,56.660000,55.860001,56.020000,55.745472,18881400
2019-12-05,56.410000,56.410000,55.759998,56.080002,55.805180,17673700
2019-12-06,56.660000,56.990002,56.419998,56.810001,56.531605,16476800
2019-12-09,56.540001,56.959999,56.500000,56.529999,56.252972,14298600
2019-12-10,56.709999,56.830002,56.439999,56.590000,56.312679,16157900
2019-12-11,56.910000,57.169998,56.580002,57.070000,56.790329,20051100
2019-12-12,56.750000,58.049999,56.610001,57.549999,57.267975,27883300
2019-12-13,57.549999,58.340000,57.380001,57.790001,57.506802,22795200
2019-12-16,58.209999,58.570000,57.650002,57.700001,57.417240,19131200
2019-12-17,58.000000,58.099998,57.130001,57.299999,57.019199,21653100
2019-12-18,57.389999,57.459999,56.939999,57.169998,56.889835,28261000
2019-12-19,57.169998,57.990002,56.970001,57.959999,57.675964,18865100
2019-12-20,58.320000,59.049999,57.889999,58.950001,58.661114,49953000
2019-12-23,59.060001,59.779999,59.040001,59.230000,58.939743,23593000
2019-12-24,59.250000,59.480000,59.160000,59.410000,59.118862,6313200
2019-12-26,59.410000,59.849998,59.349998,59.820000,59.526852,11480300
2019-12-27,59.910000,60.480000,59.900002,60.080002,59.785580,14085800
2019-12-30,59.990002,60.049999,59.380001,59.619999,59.327831,12750500
2019-12-31,59.619999,59.930000,59.360001,59.849998,59.556702,14432900
2020-01-02,60.240002,60.970001,60.220001,60.840000,60.541851,18056000
2020-01-03,59.810001,60.700001,59.810001,60.099998,59.805477,15293900
2020-01-06,59.590000,60.200001,59.330002,59.930000,59.636311,17755200
2020-01-07,59.779999,59.799999,58.889999,58.930000,58.641212,21876100
2020-01-08,58.889999,59.320000,58.520000,58.970001,58.681019,23133500
2020-01-09,59.049999,59.509998,58.830002,59.299999,59.009399,18813300
2020-01-10,59.570000,60.080002,58.869999,58.939999,58.651161,15200600
2020-01-13,59.169998,59.779999,59.080002,59.590000,59.297977,16453300
2020-01-14,59.490002,59.740002,59.189999,59.430000,59.138763,17051200
2020-01-15,59.299999,59.650002,58.750000,58.939999,58.651161,18498800
2020-01-16,59.259998,59.840000,59.070000,59.660000,59.367634,21365500
2020-01-17,59.980000,60.000000,59.240002,59.599998,59.307926,21803400
2020-01-21,59.810001,61.250000,59.790001,60.549999,60.253273,28358500
2020-01-22,61.040001,62.849998,60.970001,62.730000,62.422588,29475100
2020-01-23,62.860001,63.709999,62.810001,63.320000,63.009701,42778700
2020-01-24,66.570000,69.290001,66.459999,68.470001,68.134460,84711000
2020-01-27,66.720001,67.419998,65.599998,65.690002,65.368088,30764000
2020-01-28,66.500000,67.580002,65.940002,67.309998,66.980141,30915400
2020-01-29,67.629997,68.059998,66.169998,66.330002,66.004951,18055800
2020-01-30,65.639999,66.500000,64.930000,66.470001,66.144264,18522400
2020-01-31,65.800003,65.980003,63.669998,63.930000,63.616711,25268400
2020-02-03,64.459999,65.040001,64.300003,64.419998,64.104309,16654600
2020-02-04,65.769997,66.059998,64.919998,65.459999,65.139214,20970800
2020-02-05,66.690002,67.599998,66.129997,67.339996,67.009995,23401400
2020-02-06,67.300003,67.400002,66.769997,67.089996,67.089996,17408000
2020-02-07,66.860001,67.300003,66.010002,66.019997,66.019997,18134600
2020-02-10,65.559998,66.400002,65.440002,66.389999,66.389999,22299300
2020-02-11,66.830002,67.709999,66.570000,67.410004,67.410004,17975600
2020-02-12,67.599998,68.089996,67.309998,67.459999,67.459999,15586600
2020-02-13,66.989998,67.650002,66.739998,67.440002,67.440002,11602700
2020-02-14,67.519997,67.860001,66.820000,67.269997,67.269997,13405500
2020-02-18,66.660004,66.690002,65.879997,66.139999,66.139999,12758400
2020-02-19,66.389999,67.199997,66.180000,67.110001,67.110001,13551200
2020-02-20,67.040001,67.290001,64.559998,65.449997,65.449997,26452600
2020-02-21,65.180000,65.250000,64.040001,64.339996,64.339996,20775900
2020-02-24,61.610001,62.770000,61.320000,61.759998,61.759998,26903100
2020-02-25,61.990002,62.279999,59.459999,59.730000,59.730000,34495700
2020-02-26,60.110001,60.820000,59.270000,59.650002,59.650002,26190100
2020-02-27,57.930000,58.509998,55.799999,55.830002,55.830002,42226900
2020-02-28,54.299999,56.380001,53.599998,55.520000,55.520000,60728000
2020-03-02,55.790001,58.220001,54.520000,58.180000,58.180000,43140300
2020-03-03,58.029999,59.020000,55.400002,55.970001,55.970001,49740300
2020-03-04,57.009998,58.709999,56.160000,58.680000,58.680000,29223100
2020-03-05,57.060001,58.660000,56.610001,56.959999,56.959999,29099200
2020-03-06,55.180000,56.009998,54.540001,55.770000,55.770000,36259200
2020-03-09,51.919998,52.709999,50.000000,50.849998,50.849998,56197000
2020-03-10,52.759998,54.000000,50.430000,53.980000,53.980000,36569000
2020-03-11,52.389999,53.540001,51.009998,51.660000,51.660000,38563500
2020-03-12,47.990002,50.090000,45.369999,45.540001,45.540001,50661700
2020-03-13,48.259998,55.000000,47.740002,54.430000,54.430000,48805100
2020-03-16,47.509998,52.250000,43.630001,44.610001,44.610001,53878900
2020-03-17,45.759998,51.630001,45.200001,50.080002,50.080002,52085200
2020-03-18,46.709999,50.049999,45.200001,47.610001,47.610001,49309900
2020-03-19,47.840000,49.230000,45.160000,45.939999,45.939999,44538000
2020-03-20,46.509998,49.419998,45.470001,45.830002,45.830002,52344000
2020-03-23,46.020000,50.490002,45.910000,49.580002,49.580002,46698500
2020-03-24,53.139999,54.639999,51.349998,52.400002,52.400002,50019800
2020-03-25,52.480000,53.790001,49.910000,51.259998,51.259998,41106100
2020-03-26,51.740002,55.950001,51.660000,55.540001,55.540001,41459800
2020-03-27,53.419998,54.639999,52.070000,52.369999,52.369999,31633500
2020-03-30,52.990002,56.099998,52.830002,55.490002,55.490002,31628600
2020-03-31,55.060001,55.799999,53.220001,54.119999,54.119999,48074700
2020-04-01,52.500000,54.689999,51.430000,51.880001,51.880001,29586600
2020-04-02,51.290001,54.560001,51.220001,54.349998,54.349998,27810000
2020-04-03,53.849998,55.130001,52.730000,54.130001,54.130001,23906100
2020-04-06,56.630001,58.770000,56.119999,58.430000,58.430000,32323400
2020-04-07,59.939999,61.490002,58.209999,58.400002,58.400002,41410000
2020-04-08,58.990002,59.509998,57.910000,58.980000,58.980000,26719500
2020-04-09,59.360001,59.720001,56.060001,57.139999,57.139999,40515400
2020-04-13,56.570000,58.770000,56.570000,58.700001,58.700001,23251900
2020-04-14,60.040001,60.900002,59.509998,60.660000,60.660000,25674000
2020-04-15,59.740002,59.830002,58.389999,58.869999,58.869999,22841600
2020-04-16,59.610001,60.959999,58.810001,60.790001,60.790001,24433500
2020-04-17,62.020000,62.130001,59.830002,60.360001,60.360001,27385600
2020-04-20,59.279999,60.040001,58.889999,59.180000,59.180000,26420300
2020-04-21,58.110001,58.599998,55.930000,56.360001,56.360001,25248000
2020-04-22,58.270000,60.500000,57.810001,60.099998,60.099998,23350400
