Date,Open,High,Low,Close,Adj Close,Volume
2019-12-17,39.439999,39.439999,38.840000,38.900002,38.506653,27550300
2019-12-18,39.009998,39.080002,38.639999,38.889999,38.496754,25938700
2019-12-19,39.000000,39.150002,38.810001,38.970001,38.575947,20894000
2019-12-20,39.349998,39.540001,38.970001,39.230000,38.833317,55218000
2019-12-23,39.419998,39.520000,39.130001,39.320000,38.922405,16560100
2019-12-24,39.330002,39.439999,39.200001,39.290001,38.892712,4921900
2019-12-26,39.299999,39.570000,39.200001,39.380001,38.981800,8903300
2019-12-27,39.430000,39.619999,39.250000,39.320000,38.922405,9599300
2019-12-30,39.299999,39.419998,38.889999,38.910000,38.516552,10962300
2019-12-31,38.790001,39.200001,38.709999,39.180000,38.783821,14398200
2020-01-02,39.299999,39.349998,38.880001,39.139999,38.744225,15668000
2020-01-03,38.720001,39.240002,38.669998,38.930000,38.536350,14158300
2020-01-06,38.820000,39.000000,38.700001,38.880001,38.486855,14963900
2020-01-07,39.119999,39.130001,38.680000,38.750000,38.358170,19077900
2020-01-08,38.759998,39.220001,38.750000,39.060001,38.665035,15563100
2020-01-09,39.270000,39.270000,38.790001,38.889999,38.496754,20846200
2020-01-10,38.980000,39.630001,38.970001,39.490002,39.090687,20452900
2020-01-13,39.619999,39.770000,39.209999,39.410000,39.011497,14603800
2020-01-14,39.430000,40.080002,39.299999,40.070000,39.664822,19847400
2020-01-15,40.189999,40.869999,40.169998,40.669998,40.258755,22700000
2020-01-16,40.790001,40.799999,40.320000,40.610001,40.199364,15385600
2020-01-17,40.570000,40.810001,40.419998,40.509998,40.100372,21901300
2020-01-21,40.380001,40.660000,40.189999,40.340000,39.932091,21931400
2020-01-22,40.320000,40.410000,39.970001,40.189999,39.783607,17170600
2020-01-23,40.189999,40.830002,40.130001,40.709999,40.298351,25757600
2020-01-24,40.939999,40.970001,39.639999,39.820000,39.417351,32394400
2020-01-27,39.410000,40.430000,39.250000,40.160000,39.753914,30326400
2020-01-28,39.320000,39.490002,37.950001,38.139999,37.754337,66605700
2020-01-29,38.119999,38.380001,37.549999,37.580002,37.200001,32415300
2020-01-30,37.099998,37.169998,36.689999,37.070000,37.070000,30660900
2020-01-31,36.939999,37.450001,36.900002,37.240002,37.240002,32157500
2020-02-03,37.459999,38.040001,37.299999,37.509998,37.509998,19806200
2020-02-04,38.080002,38.240002,37.630001,37.689999,37.689999,29554900
2020-02-05,37.849998,38.570000,37.820000,38.169998,38.169998,27935000
2020-02-06,38.439999,38.500000,38.029999,38.259998,38.259998,19969400
2020-02-07,38.360001,38.400002,37.930000,38.049999,38.049999,20781400
2020-02-10,38.209999,38.220001,37.720001,37.810001,37.810001,18973800
2020-02-11,37.889999,38.130001,37.759998,38.090000,38.090000,15206200
2020-02-12,38.090000,38.189999,37.720001,37.740002,37.740002,21768800
2020-02-13,37.580002,37.580002,36.889999,36.930000,36.930000,20967500
2020-02-14,36.970001,37.040001,36.419998,36.509998,36.509998,19930500
2020-02-18,36.549999,36.669998,36.270000,36.320000,36.320000,17066900
2020-02-19,36.400002,36.500000,36.209999,36.230000,36.230000,16841500
2020-02-20,35.709999,36.060001,35.410000,35.849998,35.849998,40752500
2020-02-21,35.759998,35.820000,35.529999,35.720001,35.720001,30764000
2020-02-24,35.040001,35.400002,34.599998,34.669998,34.669998,36024000
2020-02-25,34.680000,34.740002,33.709999,33.930000,33.930000,39733300
2020-02-26,34.240002,35.209999,34.020000,34.720001,34.720001,45464900
2020-02-27,34.439999,35.709999,34.099998,34.099998,34.099998,52604200
2020-02-28,33.490002,33.939999,32.529999,33.419998,33.419998,62686900
2020-03-02,33.910000,34.950001,33.450001,34.880001,34.880001,39880900
2020-03-03,35.180000,35.779999,33.860001,34.299999,34.299999,43808800
2020-03-04,35.099998,36.459999,34.950001,36.400002,36.400002,36728800
2020-03-05,35.650002,36.180000,35.160000,35.459999,35.459999,33298200
2020-03-06,34.700001,35.169998,34.119999,35.020000,35.020000,38834000
2020-03-09,33.459999,34.689999,33.160000,33.759998,33.759998,40971400
2020-03-10,34.570000,34.660000,33.009998,34.590000,34.590000,38470900
2020-03-11,33.759998,33.880001,31.660000,32.169998,32.169998,62002100
2020-03-12,30.480000,32.000000,30.000000,30.020000,30.020000,59517500
2020-03-13,31.270000,32.880001,30.230000,32.709999,32.709999,57450700
2020-03-16,29.940001,32.279999,29.650000,30.180000,30.180000,48382400
2020-03-17,31.639999,32.650002,30.590000,32.160000,32.160000,51442700
2020-03-18,30.770000,32.610001,30.309999,32.360001,32.360001,41636600
2020-03-19,32.220001,32.250000,30.010000,30.420000,30.420000,56756100
